2;Trnavsky kraj;207;Trnava;506915;Dobra Voda
2;Trnavsky kraj;207;Trnava;506923;Dolna Krupa
2;Trnavsky kraj;207;Trnava;506931;Dolne Dubove
2;Trnavsky kraj;207;Trnava;556661;Dolne Lovcice
2;Trnavsky kraj;207;Trnava;506940;Dolne Oresany
2;Trnavsky kraj;207;Trnava;507041;Horna Krupa
2;Trnavsky kraj;207;Trnava;507059;Horne Dubove
2;Trnavsky kraj;207;Trnava;507067;Horne Oresany
2;Trnavsky kraj;207;Trnava;581020;Hrnciarovce nad Parnou
2;Trnavsky kraj;207;Trnava;507156;Jaslovske Bohunice
2;Trnavsky kraj;207;Trnava;507164;Katlovce
2;Trnavsky kraj;207;Trnava;507211;Kosolna
2;Trnavsky kraj;207;Trnava;556483;Krizovany nad Dudvahom
2;Trnavsky kraj;207;Trnava;556688;Losonec
2;Trnavsky kraj;207;Trnava;507296;Majcichov
2;Trnavsky kraj;207;Trnava;507318;Malzenice
2;Trnavsky kraj;207;Trnava;507351;Nahac
2;Trnavsky kraj;207;Trnava;556491;Opoj
2;Trnavsky kraj;207;Trnava;556556;Pavlice
2;Trnavsky kraj;207;Trnava;556653;Radosovce
2;Trnavsky kraj;207;Trnava;507512;Ruzindol
2;Trnavsky kraj;207;Trnava;556564;Slovenska Nova Ves
2;Trnavsky kraj;207;Trnava;507555;Smolenice
2;Trnavsky kraj;207;Trnava;507571;Sucha nad Parnou
2;Trnavsky kraj;207;Trnava;556670;Selpice
2;Trnavsky kraj;207;Trnava;507601;Spacince
2;Trnavsky kraj;207;Trnava;507636;Surovce
2;Trnavsky kraj;207;Trnava;506745;Trnava
2;Trnavsky kraj;207;Trnava;507687;Trstin
2;Trnavsky kraj;207;Trnava;556513;Vlckovce
2;Trnavsky kraj;207;Trnava;507741;Voderady
2;Trnavsky kraj;207;Trnava;507768;Zavar
2;Trnavsky kraj;207;Trnava;507776;Zelenec
2;Trnavsky kraj;207;Trnava;581488;Zvoncin
3;Trenciansky kraj;301;Banovce nad Bebravou;542652;Banovce nad Bebravou
3;Trenciansky kraj;301;Banovce nad Bebravou;556793;Borcany
3;Trenciansky kraj;301;Banovce nad Bebravou;542741;Brezolupy
3;Trenciansky kraj;301;Banovce nad Bebravou;542776;Cimenna
3;Trenciansky kraj;301;Banovce nad Bebravou;542806;Cierna Lehota
3;Trenciansky kraj;301;Banovce nad Bebravou;542822;Dezerice
3;Trenciansky kraj;301;Banovce nad Bebravou;542849;Dolne Nastice
3;Trenciansky kraj;301;Banovce nad Bebravou;542857;Dubnicka
3;Trenciansky kraj;301;Banovce nad Bebravou;542873;Dvorec
3;Trenciansky kraj;301;Banovce nad Bebravou;542890;Halacovce
