12;7
13;8
14;1
15;3
1;16
2;904
3;8
4;231
5;40
6;95
7;41
8;0
9;61
10;2
11;216
12;7
13;7
14;7
15;7
1;81
2;791
3;3
4;107
5;30
6;68
7;36
8;0
9;56
10;0
11;105
12;2
13;2
14;4
15;4
1;5
2;140
3;2
4;56
5;17
6;62
7;14
8;0
9;9
10;1
11;85
12;0
13;0
14;0
15;1
1;51
2;7918
3;18
4;1274
5;425
6;577
7;193
8;1
9;516
10;6
11;1419
12;19
13;14
14;18
15;22
1;0
2;84
3;0
4;18
5;4
6;15
7;14
8;0
9;4
10;0
11;39
12;0
13;0
14;0
15;1
1;6
2;411
3;1
4;109
5;18
6;89
7;25
8;0
9;36
10;1
11;160
12;2
13;2
14;3
15;1
1;35
2;1243
3;9
4;227
5;62
6;108
7;46
8;0
9;70
10;2
11;238
12;4
13;4
14;0
15;1
1;247
2;4525
3;44
4;864
5;273
6;417
7;220
8;0
9;425
10;8
11;1074
12;15
13;16
14;21
15;7
1;16
2;1203
3;9
4;219
5;65
6;149
7;35
8;0
9;53
10;3
11;328
12;7
13;1
14;1
15;4
1;30
2;3412
3;25
4;561
5;168
6;342
7;117
8;0
9;269
10;9
11;632
12;8
13;5
14;16
15;10
1;3
2;102
3;5
4;31
5;11
6;38
7;11
8;0
9;7
10;0
11;79
12;2
13;0
14;1
15;2
1;16
2;1148
3;14
4;395
5;78
6;208
7;46
8;0
9;109
10;3
11;494
12;6
13;4
14;5
15;4
1;1
2;88
3;3
4;19
5;6
6;18
7;2
8;0
9;8
10;1
11;30
12;1
13;0
14;0
15;1
1;118
2;713
3;3
4;97
5;14
6;45
7;17
8;0
9;51
10;1
11;94
12;2
13;0
14;1
15;2
1;114
2;274
3;3
4;30
5;8
6;25
7;11
8;1
9;25
10;1
11;23
12;1
13;0
14;0
15;2
1;83
2;710
3;11
4;81
5;30
6;58
7;30
8;0
9;62
10;2
11;105
12;2
13;4
14;6
15;2
1;7
2;825
3;6
4;153
5;41
6;80
7;19
8;0
9;53
10;1
11;173
12;3
13;3
14;1
15;4
1;3
2;456
3;3
4;120
5;20
6;48
7;9
8;0
9;18
10;2
11;74
12;5
13;3
14;0
15;1
1;1
2;269
3;2
4;96
5;18
6;46
7;9
8;0
9;31
10;3
11;137
12;1
13;0
14;4
15;1
1;50
2;117
3;0
4;12
5;2
6;7
7;6
8;1
9;6
10;1
11;7
12;0
13;0
14;0
15;0
1;17
2;438
3;3
4;106
5;20
6;72
7;25
8;0
9;20
10;4
11;186
12;2
13;0
14;5
15;1
1;9
2;229
3;0
4;81
5;13
6;73
7;15
8;0
9;14
10;0
11;113
12;2
13;0
14;6
15;1
1;20
2;745
3;6
4;132
5;28
6;108
7;38
8;0
9;58
10;3
11;261
12;5
13;3
14;1
15;5
1;311
2;17323
3;174
4;4136
5;1062
6;2834
7;635
8;3
9;1394
10;57
11;6883
12;82
13;46
14;46
15;58
1;3
2;69
3;2
4;65
5;12
6;48
7;5
8;0
9;9
10;1
11;102
12;0
13;0
14;1
15;1
1;16
2;446
3;4
4;135
5;36
6;86
7;17
8;0
9;43
10;2
11;150
12;5
13;3
14;3
15;2
1;7
2;176
3;6
4;72
5;12
6;54
7;22
8;0
9;18
10;0
11;98
12;6
13;1
14;1
15;4
1;0
2;50
3;3
4;14
5;3
6;11
7;2
8;0
9;0
10;0
11;35
12;0
13;0
14;0
15;0
1;5
2;90
3;0
4;53
5;10
6;30
7;2
8;0
9;9
10;1
11;69
12;2
13;0
14;1
15;2
1;94
2;2967
3;42
4;1143
5;273
6;803
7;177
8;1
9;312
10;12
11;1714
12;31
13;11
14;19
15;19
1;1
2;70
3;0
4;32
5;3
6;44
7;5
8;0
9;2
10;0
11;79
12;0
13;0
14;1
15;1
1;32
2;546
3;2
4;248
5;63
6;398
7;48
8;0
9;70
10;3
11;351
12;8
13;1
14;2
15;3
1;3
2;145
3;1
4;28
5;4
6;54
7;4
8;0
9;21
10;0
11;56
12;0
13;1
14;1
15;0
1;1
2;84
3;0
4;18
5;8
6;20
7;1
8;0
9;6
10;1
11;36
12;1
13;0
14;0
15;0
1;2
2;40
3;0
4;21
5;0
6;29
7;1
8;0
9;6
10;1
11;21
12;0
13;0
14;0
15;0
1;1
2;219
3;0
4;26
5;5
6;16
7;9
8;0
9;55
10;0
11;34
12;0
13;0
14;0
15;0
1;0
2;23
3;0
4;9
5;0
6;12
7;0
8;0
9;3
10;1
11;11
12;1
13;0
14;0
15;0
1;4
2;45
3;0
4;17
5;3
6;21
7;2
8;0
9;2
10;0
11;58
12;1
13;0
14;2
15;0
1;7
2;108
3;2
4;46
5;6
6;55
7;14
8;0
9;7
10;0
11;67
12;0
13;1
14;0
15;0
1;14
2;262
3;5
4;127
5;19
6;201
7;37
8;0
9;62
10;2
11;343
12;6
13;4
14;0
15;1
1;2
2;60
3;0
4;33
5;9
6;44
7;4
8;0
9;4
10;0
11;44
12;1
13;0
14;0
15;0
1;4
2;76
3;1
4;36
5;4
6;42
7;6
8;1
9;16
10;0
11;65
12;2
13;4
14;0
15;0
1;0
2;171
3;1
4;33
5;6
6;27
7;9
8;0
9;7
10;1
11;75
12;1
13;0
14;1
15;0
1;2
2;76
3;0
4;32
5;5
6;15
7;5
8;0
9;2
10;0
11;43
12;0
13;3
14;1
15;0
1;5
2;170
3;1
4;85
5;5
6;61
7;13
8;0
9;8
10;0
11;122
12;1
13;0
14;1
15;0
1;10
2;152
3;2
4;81
5;13
6;74
7;5
8;0
9;10
10;1
11;98
12;1
13;0
14;0
15;1
1;11
2;325
3;3
4;132
5;29
6;164
7;30
8;0
9;45
10;8
11;245
12;4
13;0
14;10
15;2
1;0
2;15
3;0
4;5
5;0
6;0
7;0
8;0
9;1
10;0
11;4
12;0
13;0
14;0
15;0
1;8
2;141
3;0
4;68
5;5
6;87
7;9
8;0
9;20
10;0
11;114
12;1
13;0
14;1
15;1
1;1
2;132
3;1
4;26
5;5
6;39
7;5
8;0
9;8
10;1
11;47
12;1
13;0
14;0
15;0
1;3
2;168
3;5
4;31
5;6
6;41
7;6
8;0
9;10
10;0
11;80
12;5
13;2
14;1
15;1
1;1
2;35
3;1
4;8
5;1
6;39
7;0
8;0
9;7
10;0
11;28
12;0
13;0
14;0
15;0
1;7
2;230
3;2
4;68
5;20
6;83
7;17
8;1
9;7
10;1
11;102
12;1
13;8
14;0
15;1
1;3
2;129
3;5
4;38
5;5
6;36
7;2
8;0
9;15
10;0
11;67
12;2
13;1
14;1
15;3
1;6
2;264
3;7
4;69
5;14
6;84
7;14
8;0
9;27
10;4
11;145
12;5
13;2
14;3
15;2
1;6
2;147
3;4
4;67
5;13
6;137
7;10
8;0
9;29
10;2
11;115
12;1
13;2
14;3
15;3
1;1
2;52
3;0
4;15
5;7
6;14
7;7
8;0
9;0
10;0
11;18
12;2
13;0
14;0
15;0
1;3
2;47
3;1
4;19
5;6
6;15
7;3
8;0
9;4
10;0
11;28
12;0
13;0
14;0
15;1
1;0
2;20
3;0
4;15
5;2
6;5
7;2
8;0
9;0
10;0
11;22
12;1
13;0
14;0
15;0
1;4
2;184
3;1
4;30
5;5
6;33
7;4
8;0
9;17
10;1
11;60
12;0
13;3
14;0
15;1
1;12
2;251
3;4
4;114
5;9
6;113
7;9
8;0
9;15
10;1
11;170
12;2
13;4
14;0
15;1
1;0
2;21
3;0
4;16
5;4
6;12
7;3
8;0
9;1
10;0
11;28
12;0
13;0
14;0
15;0
1;4
2;59
3;1
4;31
5;5
6;21
7;3
8;0
9;4
10;0
11;54
12;0
13;1
14;0
15;0
1;22
2;488
3;4
4;239
5;41
6;240
7;30
8;0
9;17
10;4
11;296
12;5
13;3
14;7
15;3
1;2
2;153
3;2
4;70
5;14
6;55
7;10
8;0
9;40
10;0
11;94
12;2
13;2
14;1
15;2
1;14
2;141
3;9
4;151
5;32
6;146
7;18
8;0
9;40
10;3
11;235
12;9
13;1
14;2
15;2
1;5
2;155
3;7
4;97
5;16
6;133
7;19
8;0
9;31
10;0
11;92
12;2
13;1
14;3
15;0
1;3
2;13
3;1
4;14
5;2
6;7
7;0
8;0
9;0
10;0
11;21
12;0
13;0
14;0
15;0
1;24
2;221
3;3
4;184
5;30
6;204
7;17
8;0
9;33
10;1
11;220
12;7
13;2
14;1
15;3
1;8
2;261
3;3
4;61
5;26
6;109
7;4
8;1
9;25
10;2
11;151
12;1
13;0
14;6
15;2
1;5
2;12
3;0
4;12
5;2
6;17
7;1
8;0
9;0
10;0
11;30
12;2
13;0
14;0
15;0
1;5
2;227
3;1
4;75
5;21
6;112
7;15
8;0
9;15
10;0
11;104
12;0
13;0
14;2
15;2
1;1
2;209
3;2
4;43
5;10
6;67
7;16
8;0
9;43
10;1
11;50
12;4
13;1
14;0
15;0
1;1
2;45
3;0
4;22
5;4
6;14
7;5
8;0
9;3
10;0
11;33
12;0
13;0
14;1
15;0
1;6
2;142
3;1
4;34
5;15
6;40
7;7
8;0
9;21
10;0
11;107
12;0
13;1
14;0
15;2
1;1
2;70
3;0
4;12
5;5
6;33
7;2
8;0
9;1
10;1
11;45
12;0
13;0
14;0
15;0
1;9
2;461
3;2
4;122
5;30
6;126
7;25
8;0
9;64
10;6
11;165
12;5
13;1
14;6
15;1
1;1
2;21
3;1
4;15
5;1
6;18
7;1
8;0
9;6
10;0
11;28
12;0
13;0
14;1
15;2
1;12
2;624
3;4
4;210
5;42
6;182
7;29
8;1
9;55
10;1
11;259
12;2
13;2
14;3
15;0
1;5
2;139
3;2
4;37
5;2
6;37
7;4
8;0
9;5
10;0
11;35
12;0
13;0
14;0
15;0
1;4
2;137
3;2
4;69
5;12
6;40
7;11
8;0
9;2
10;0
11;78
12;3
13;1
14;2
15;0
1;2
2;59
3;1
4;13
5;6
6;9
7;3
8;0
9;28
10;0
11;26
12;0
13;0
14;0
15;0
1;9
2;59
3;0
4;91
5;10
6;63
7;9
8;0
9;7
10;0
11;93
12;8
13;1
14;3
15;0
1;4
2;86
3;4
4;49
5;4
6;44
7;12
8;0
9;39
10;1
11;84
12;1
13;1
14;0
15;2
1;4
2;165
3;8
4;43
5;5
6;31
7;7
8;0
9;12
10;1
11;63
12;0
13;0
14;0
15;0
1;18
2;540
3;7
4;223
5;49
6;182
7;36
8;2
9;16
10;2
11;348
12;2
13;0
14;4
15;5
1;1
2;21
3;0
4;21
5;1
6;2
7;1
8;0
9;0
10;0
11;8
12;0
13;0
14;0
15;0
1;11
2;166
3;4
4;127
5;25
6;143
7;12
8;0
9;9
10;0
11;177
12;3
13;2
14;2
15;1
1;121
2;2205
3;42
4;1888
5;266
6;1450
7;229
8;1
9;508
10;17
11;1894
12;18
13;18
14;9
15;22
1;18
2;366
3;7
4;303
5;40
6;377
7;29
8;0
9;60
10;3
11;463
12;5
13;3
14;3
15;5
1;5
2;46
3;3
4;43
5;12
6;48
7;3
8;0
9;4
10;0
11;49
12;2
13;1
14;1
15;1
1;1
2;59
3;1
4;54
5;9
6;36
7;3
8;0
9;9
10;1
11;58
12;2
13;0
14;0
15;0
1;10
2;102
3;5
4;121
5;6
6;85
7;19
8;0
9;7
10;1
11;130
12;2
13;1
14;1
15;1
1;11
2;141
3;4
4;156
5;18
6;156
7;14
8;1
9;48
10;1
11;127
12;2
13;2
14;1
15;3
1;5
2;166
3;3
4;128
5;14
6;140
7;12
8;1
9;8
10;2
11;167
12;0
13;2
14;2
15;1
1;4
2;34
3;0
4;47
5;6
6;56
7;8
8;0
9;8
10;0
11;76
12;0
13;0
14;2
15;0
1;18
2;189
3;2
4;128
5;24
6;159
7;11
8;0
9;18
10;0
11;147
12;3
13;2
14;1
15;0
1;34
2;501
3;10
4;533
5;75
6;414
7;83
8;1
9;220
10;4
11;758
12;8
13;8
14;3
15;6
1;64
2;1770
3;30
4;1521
5;199
6;883
7;174
8;0
9;317
10;7
11;1589
12;20
13;15
14;13
15;8
1;17
2;235
3;9
4;210
5;30
6;172
7;36
8;0
9;41
10;4
11;262
12;7
13;4
14;8
15;0
1;13
2;67
3;1
4;74
5;10
6;68
7;0
8;0
9;21
10;0
11;106
12;2
13;0
14;1
15;0
1;2
2;37
3;1
4;42
5;6
6;32
7;4
8;0
9;8
10;0
11;55
12;2
13;0
14;0
15;0
1;13
2;288
3;1
4;86
5;8
6;117
7;29
8;0
9;40
10;3
11;218
12;1
13;0
14;1
15;1
1;23
2;344
3;10
4;281
5;24
6;227
7;26
8;0
9;67
10;2
11;271
12;3
13;1
14;2
15;2
1;14
2;174
3;2
4;231
5;20
6;246
7;17
8;0
9;21
10;0
11;273
12;2
13;1
14;4
15;4
1;12
2;182
3;4
4;184
5;18
6;133
7;24
8;0
9;26
10;3
11;212
12;1
13;1
14;3
15;1
1;11
2;187
3;1
4;131
5;10
6;144
7;14
8;0
9;19
10;0
11;197
12;1
13;1
14;0
15;2
1;18
2;497
3;7
4;432
5;58
6;381
7;60
8;1
9;160
10;5
11;494
12;6
13;2
14;7
15;2
1;5
2;122
3;3
4;140
5;11
6;87
7;11
8;0
9;9
10;1
11;133
12;1
13;0
14;3
15;0
1;8
2;90
3;4
4;153
5;19
6;82
7;13
8;0
9;31
10;2
11;89
12;2
13;0
14;3
15;0
1;9
2;38
3;2
4;67
5;13
6;60
7;3
8;0
9;5
10;1
11;81
12;3
13;0
14;2
15;0
1;27
2;499
3;13
4;425
5;48
6;334
7;57
8;0
9;149
10;6
11;563
12;4
13;9
14;9
15;14
1;10
2;177
3;6
4;190
5;32
6;145
7;18
8;1
9;17
10;0
11;136
12;2
13;2
14;2
15;0
1;0
2;49
3;3
4;34
5;7
6;17
7;3
8;0
9;8
10;1
11;48
12;2
13;1
14;0
15;1
1;3
2;49
3;3
4;110
5;9
6;59
7;8
8;1
9;21
10;1
11;97
12;0
13;0
14;1
15;0
1;27
2;321
3;6
4;455
5;50
6;379
7;21
8;2
9;140
10;7
11;563
12;9
13;0
14;3
15;3
1;6
2;102
3;4
4;126
5;8
6;74
7;10
8;0
9;31
10;3
11;111
12;1
13;3
14;1
15;0
1;29
2;179
3;4
4;250
5;23
6;189
7;32
8;0
9;39
10;1
11;347
12;4
13;0
14;2
15;1
1;21
2;264
3;2
4;219
5;32
6;179
7;32
8;0
9;43
10;2
11;306
12;2
13;4
14;2
15;1
1;19
2;238
3;21
4;209
5;32
6;302
7;27
8;0
9;66
10;3
11;266
12;3
13;1
14;1
15;2
1;35
2;584
3;7
4;546
5;70
6;609
7;45
8;0
9;94
10;4
11;776
12;5
13;4
14;2
15;11
1;26
2;231
3;8
4;168
5;16
6;215
7;26
8;0
9;39
10;3
11;313
12;2
13;0
14;2
15;1
1;9
2;90
3;4
4;133
5;7
6;149
7;18
8;0
9;51
10;2
11;168
12;3
13;0
14;0
15;1
1;21
2;111
3;3
4;214
5;18
6;212
7;33
8;0
9;40
10;2
11;274
12;2
13;0
14;1
15;2
1;107
2;3441
3;36
4;998
5;208
6;674
7;229
8;1
9;1035
10;16
11;1337
12;26
13;20
14;13
15;17
1;4
2;128
3;1
4;56
5;18
6;92
7;25
8;0
9;56
10;0
11;93
12;1
13;0
14;0
15;1
1;1
2;24
3;1
4;88
5;3
6;70
7;30
8;0
9;162
10;2
11;34
12;2
13;0
14;1
15;0
1;7
2;178
3;1
4;148
5;7
6;136
7;11
8;0
9;109
10;4
11;152
12;0
13;2
14;3
15;2
1;11
2;116
3;0
4;86
5;20
6;86
7;12
8;0
9;53
10;1
11;114
12;0
13;2
14;0
15;0
1;4
2;185
3;1
4;60
5;31
6;91
7;35
8;0
9;93
10;5
11;93
12;0
13;0
14;1
15;2
1;11
2;192
3;7
4;46
5;8
6;71
7;40
8;0
9;101
10;1
11;119
12;5
13;1
14;4
15;1
1;0
2;144
3;6
4;144
5;7
6;125
7;29
8;0
9;100
10;1
11;99
12;1
13;2
14;6
15;1
1;6
2;59
3;2
4;47
5;5
6;95
7;19
8;1
9;104
10;0
11;73
12;0
13;0
14;6
15;0
1;2
2;104
3;1
4;32
5;3
6;20
7;10
8;0
9;37
10;2
11;28
12;2
13;1
14;0
15;0
1;24
2;422
3;10
4;153
5;17
6;157
7;63
8;0
9;254
10;1
11;159
12;3
13;1
14;5
15;0
1;2
2;128
3;6
4;53
5;24
6;105
7;49
8;0
9;207
10;6
11;64
12;0
13;1
14;1
15;1
1;8
2;214
3;2
4;73
5;23
6;92
7;22
8;0
9;24
10;3
11;188
12;1
13;1
14;0
15;3
1;4
2;95
3;1
4;40
5;8
6;15
7;4
8;0
9;9
10;0
11;45
12;2
13;0
14;0
15;1
1;14
2;147
3;3
4;193
5;9
6;160
7;35
8;0
9;212
10;3
11;153
12;0
13;0
14;0
15;0
1;3
2;60
3;1
4;35
5;8
6;30
7;2
8;0
9;14
10;1
11;72
12;3
13;0
14;0
15;1
1;2
2;102
3;0
4;48
5;8
6;42
7;22
8;0
9;113
10;0
11;75
12;1
13;0
14;0
15;0
1;12
2;66
3;1
4;70
5;5
6;66
7;26
8;0
9;74
10;2
11;94
12;1
13;4
14;0
15;0
1;2
2;47
3;2
4;22
5;7
6;14
7;0
8;0
9;4
10;0
11;36
12;1
13;1
14;0
15;0
1;10
2;300
3;8
4;139
5;16
6;178
7;45
8;1
9;384
10;5
11;127
12;4
13;0
14;5
15;2
1;18
2;240
3;9
4;112
5;21
6;152
7;45
8;1
9;169
10;5
11;137
12;4
13;2
14;1
15;1
1;2
2;27
3;3
4;47
5;1
6;58
7;16
8;0
9;116
10;0
11;43
12;0
13;1
14;1
15;0
1;1
2;66
3;0
4;49
5;8
6;47
7;11
8;1
9;80
10;1
11;39
12;0
13;0
14;0
15;0
1;0
2;85
3;1
4;28
5;7
6;19
7;10
8;0
9;61
10;2
11;25
12;1
13;0
14;2
15;0
1;10
2;82
3;7
4;325
5;10
6;241
7;48
8;0
9;464
10;5
11;128
12;5
13;2
14;6
15;2
1;36
2;1104
3;23
4;492
5;80
6;367
7;104
8;0
9;456
10;4
11;602
12;11
13;3
14;7
15;4
1;20
2;582
3;12
4;258
5;35
6;250
7;62
8;0
9;305
10;3
11;405
12;5
13;5
14;2
15;6
1;27
2;267
3;7
4;154
5;23
6;325
7;70
8;0
9;516
10;3
11;112
12;5
13;7
14;5
15;1
1;13
2;177
3;0
4;155
5;16
6;108
7;33
8;0
9;136
10;0
11;117
12;3
13;2
14;1
15;0
1;25
2;411
3;13
4;177
5;20
6;198
7;82
8;2
9;331
10;3
11;237
12;6
13;1
14;3
15;2
1;25
2;285
3;6
4;154
5;25
6;273
7;62
8;0
9;310
10;6
11;127
12;6
13;2
14;3
15;3
1;10
2;189
3;5
4;53
5;7
6;56
7;12
8;0
9;41
10;2
11;118
12;2
13;4
14;1
15;0
1;14
2;327
3;8
4;97
5;18
6;201
7;58
8;0
9;281
10;0
11;187
12;8
13;1
14;3
15;0
1;3
2;144
3;2
4;47
5;4
6;35
7;6
8;0
9;44
10;1
11;35
12;1
13;3
14;1
15;0
1;8
2;284
3;6
4;73
5;8
6;54
7;26
8;0
9;97
10;3
11;85
12;1
13;1
14;2
15;2
1;0
2;20
3;0
4;13
5;10
6;10
7;0
8;0
9;5
10;0
11;18
12;0
13;1
14;0
15;0
1;5
2;180
3;1
4;57
5;13
6;31
7;10
8;0
9;9
10;3
11;101
12;0
13;1
14;3
15;0
1;5
2;150
3;1
4;136
5;19
6;79
7;16
8;0
9;89
10;0
11;112
12;0
13;1
14;2
15;0
1;0
2;25
3;0
4;6
5;1
6;11
7;1
8;0
9;7
10;0
11;14
12;0
13;0
14;0
15;0
1;6
2;57
3;0
4;11
5;0
6;33
7;8
8;0
9;52
10;2
11;21
12;0
13;1
14;0
15;2
1;3
2;104
3;0
4;36
5;9
6;50
7;6
8;0
9;114
10;1
11;47
12;0
13;0
14;4
15;0
1;23
2;343
3;10
4;278
5;31
6;308
7;82
8;1
9;220
10;4
11;229
12;3
13;5
14;4
15;2
1;12
2;139
3;5
4;131
5;12
6;186
7;24
8;0
9;104
10;4
11;153
12;6
13;3
14;1
15;1
1;1
2;88
3;3
4;29
5;5
6;38
7;5
8;0
9;29
10;1
11;44
12;0
13;0
14;0
15;0
1;7
2;81
3;3
4;69
5;23
6;136
7;32
8;0
9;118
10;2
11;78
12;1
13;0
14;1
15;0
1;2
2;100
3;0
4;71
5;6
6;144
7;28
8;0
9;144
10;2
11;59
12;3
13;1
14;4
15;3
1;5
2;70
3;3
4;48
5;6
6;36
7;8
8;0
9;97
10;1
11;52
12;1
13;0
14;0
15;2
1;6
2;73
3;3
4;51
5;5
6;49
7;11
8;0
9;56
10;2
11;64
12;0
13;1
14;1
15;1
1;27
2;935
3;22
4;494
5;74
6;430
7;98
8;1
9;488
10;4
11;558
12;17
13;5
14;19
15;8
1;49
2;1121
3;30
4;748
5;87
6;562
7;79
8;1
9;465
10;9
11;786
12;14
13;9
14;8
15;14
1;7
2;76
3;2
4;54
5;6
6;52
7;18
8;0
9;46
10;1
11;32
12;0
13;0
14;0
15;0
1;3
2;208
3;2
4;107
5;9
6;84
7;21
8;0
9;122
10;2
11;79
12;5
13;0
14;0
15;3
1;5
2;234
3;7
4;104
5;19
6;77
7;15
8;0
9;48
10;0
11;91
12;0
13;2
14;3
15;2
1;6
2;160
3;1
4;56
5;9
6;142
7;19
8;0
9;87
10;2
11;83
12;0
13;0
14;2
15;6
1;5
2;170
3;4
4;49
5;15
6;22
7;8
8;0
9;49
10;0
11;58
12;1
13;1
14;0
15;1
1;3
2;72
3;0
4;32
5;6
6;61
7;9
8;0
9;49
10;0
11;48
12;2
13;1
14;3
15;1
1;25
2;302
3;17
4;248
5;22
6;422
7;91
8;0
9;665
10;8
11;272
12;12
13;7
14;3
15;4
1;3
2;396
3;24
4;171
5;18
6;161
7;38
8;0
9;120
10;5
11;154
12;4
13;5
14;13
15;2
1;3
2;522
3;11
4;147
5;32
6;84
7;39
8;0
9;151
10;2
11;177
12;2
13;3
14;0
15;1
1;12
2;219
3;5
4;106
5;10
6;151
7;43
8;1
9;130
10;1
11;133
12;1
13;2
14;0
15;1
1;4
2;263
3;3
4;75
5;14
6;126
7;27
8;1
9;84
10;3
11;96
12;4
13;0
14;7
15;1
1;172
2;6026
3;72
4;1906
5;466
6;1109
7;280
8;4
9;466
10;26
11;3026
12;35
13;21
14;29
15;25
1;2
2;65
3;1
4;42
5;0
6;29
7;6
8;0
9;1
10;0
11;44
12;0
13;1
14;0
15;1
1;1
2;141
3;5
4;36
5;12
6;40
7;7
8;0
9;11
10;0
11;52
12;2
13;0
14;0
15;0
1;5
2;32
3;0
4;5
5;0
6;15
7;3
8;0
9;3
10;0
11;22
12;0
13;0
14;0
15;4
1;11
2;409
3;9
4;98
5;25
6;111
7;24
8;0
9;111
10;0
11;122
12;3
13;2
14;2
15;1
1;0
2;15
3;1
4;9
5;4
6;16
7;0
8;0
9;2
10;0
11;12
12;0
13;0
14;2
15;0
1;4
2;14
3;0
4;4
5;2
6;13
7;1
8;0
9;1
10;0
11;11
12;1
13;1
14;1
15;0
1;1
2;412
3;1
4;33
5;18
6;14
7;6
8;0
9;12
10;0
11;36
12;0
13;1
14;0
15;0
1;3
2;181
3;5
4;94
5;13
6;70
7;15
8;0
9;18
10;0
11;192
12;4
13;1
14;0
15;0
1;3
2;60
3;1
4;16
5;2
6;22
7;2
8;0
9;1
10;0
11;29
12;1
13;3
14;0
15;0
1;7
2;46
3;0
4;35
5;3
6;46
7;2
8;0
9;4
10;0
11;41
12;0
13;0
14;0
15;1
1;7
2;140
3;5
4;76
5;15
6;83
7;16
8;0
9;98
10;1
11;68
12;2
13;1
14;1
15;1
1;1
2;28
3;0
4;25
5;2
6;5
7;4
8;0
9;2
10;0
11;15
12;0
13;0
14;0
15;0
1;5
2;208
3;4
4;126
5;9
6;73
7;24
8;0
9;40
10;3
11;189
12;0
13;0
14;0
15;1
1;2
2;84
3;1
4;17
5;6
6;24
7;3
8;0
9;4
10;0
11;51
12;1
13;0
14;0
15;4
1;3
2;79
3;2
4;24
5;8
6;11
7;3
8;0
9;5
10;1
11;25
12;1
13;2
14;1
15;0
1;1
2;76
3;1
4;21
5;9
6;21
7;1
8;0
9;9
10;1
11;45
12;1
13;0
14;3
15;2
1;4
2;52
3;1
4;54
5;5
6;32
7;3
8;0
9;31
10;0
11;42
12;0
13;1
14;0
15;0
1;7
2;184
3;7
4;130
5;7
6;128
7;32
8;0
9;101
10;0
11;58
12;7
13;3
14;5
15;0
1;8
2;87
3;1
4;52
5;8
6;47
7;5
8;0
9;31
10;1
11;58
12;2
13;0
14;0
15;1
1;9
2;91
3;3
4;45
5;6
6;33
7;8
8;0
9;8
10;2
11;49
12;3
13;1
14;1
15;2
1;4
2;80
3;0
4;43
5;5
6;19
7;7
8;0
9;1
10;0
11;49
12;0
13;1
14;0
15;0
1;12
2;500
3;11
4;169
5;58
6;125
7;51
8;0
9;202
10;3
11;251
12;2
13;2
14;12
15;2
1;3
2;20
3;0
4;5
5;0
6;3
7;0
8;0
9;2
10;0
11;8
12;0
13;1
14;0
15;0
1;6
2;125
3;3
4;71
5;9
6;62
7;6
8;0
9;8
10;1
11;121
12;3
13;0
14;0
15;1
1;25
2;313
3;8
4;156
5;23
6;221
7;39
8;0
9;66
10;2
11;267
12;9
13;2
14;2
15;3
1;16
2;210
3;9
4;98
5;9
6;160
7;32
8;0
9;71
10;0
11;106
12;4
13;2
14;1
15;2
1;5
2;115
3;2
4;61
5;11
6;33
7;8
8;0
9;24
10;0
11;50
12;2
13;0
14;1
15;0
1;3
2;171
3;5
4;97
5;17
6;72
7;15
8;0
9;50
10;1
11;75
12;1
13;2
14;0
15;1
1;11
2;197
3;3
4;98
5;20
6;74
7;13
8;0
9;35
10;1
11;72
12;3
13;0
14;2
15;0
1;0
2;17
3;0
4;6
5;0
6;7
7;0
8;0
9;0
10;0
11;11
12;0
13;0
14;0
15;0
1;0
2;57
3;4
4;22
5;6
6;31
7;11
8;0
9;11
10;2
11;24
12;0
13;1
14;0
15;1
1;0
2;64
3;0
4;10
5;2
6;18
7;16
8;0
9;26
10;0
11;18
12;0
13;0
14;1
15;0
1;6
2;188
3;9
4;105
5;18
6;145
7;25
8;0
9;57
10;3
11;151
12;2
13;1
14;0
15;1
1;44
2;1372
3;19
4;570
5;89
6;294
7;67
8;1
9;152
10;4
11;761
12;13
13;4
14;6
15;5
1;8
2;301
3;4
4;103
5;11
6;56
7;16
8;0
9;13
10;2
11;129
12;1
13;4
14;1
15;1
1;4
2;49
3;1
4;12
5;6
6;21
7;3
8;0
9;16
10;0
11;32
12;1
13;0
14;1
15;2
1;0
2;120
3;3
4;27
5;6
6;28
7;6
8;0
9;13
10;2
11;70
12;0
13;0
14;1
15;1
1;2
2;141
3;3
4;24
5;9
6;31
7;12
8;0
9;10
10;0
11;66
12;0
13;0
14;1
15;1
1;14
2;324
3;1
4;199
5;36
6;106
7;29
8;0
9;93
10;1
11;205
12;8
13;7
14;3
15;2
1;14
2;159
3;5
4;114
5;16
6;49
7;11
8;0
9;16
10;0
11;129
12;3
13;3
14;0
15;1
1;2
2;158
3;2
4;79
5;9
6;59
7;21
8;1
9;66
10;0
11;77
12;0
13;1
14;0
15;2
1;8
2;268
3;3
4;124
5;29
6;101
7;24
8;1
9;97
10;5
11;187
12;4
13;4
14;0
15;2
1;4
2;108
3;1
4;63
5;18
6;113
7;27
8;0
9;44
10;0
11;88
12;1
13;0
14;2
15;0
1;1
2;50
3;0
4;17
5;7
6;16
7;1
8;0
9;5
10;0
11;6
12;0
13;0
14;0
15;0
1;1
2;10
3;1
4;11
5;0
6;10
7;1
8;0
9;3
10;0
11;3
12;0
13;0
14;0
15;0
1;1
2;34
3;1
4;22
5;4
6;21
7;1
8;0
9;6
10;1
11;16
12;0
13;0
14;0
15;0
1;3
2;66
3;0
4;47
5;2
6;31
7;7
