1242;687;687;682
335;197;197;197
263;166;166;165
377;193;193;191
375;228;228;225
1204;674;674;669
499;302;302;301
440;263;263;261
339;210;210;209
2415;1417;1417;1400
83;42;42;42
803;419;419;416
2284;1143;1143;1136
1377;726;724;720
506;312;312;312
945;517;517;510
835;532;532;529
68;42;42;41
301;171;171;170
254;155;155;155
1337;713;713;711
6206;3429;3428;3401
996;656;656;650
247;149;149;148
505;278;278;277
516;302;302;300
1770;1035;1035;1028
956;531;530;520
854;479;479;477
1453;863;863;857
816;475;473;469
185;103;103;103
112;42;42;40
198;108;108;107
361;218;218;218
144;101;101;100
1077;558;558;552
352;247;247;247
225;107;107;107
871;530;530;520
81;57;57;54
1154;562;562;559
174;117;117;114
23100;12204;12188;12114
3054;1744;1744;1736
570;334;334;331
980;554;554;545
707;403;403;403
629;395;395;390
665;378;378;373
197;113;113;113
409;276;276;274
615;378;378;375
548;307;307;305
1939;711;711;708
54;32;32;32
314;184;184;182
518;291;291;288
1787;745;745;740
142;105;105;104
1040;659;659;654
415;295;295;292
21844;8906;8905;8826
167;76;76;76
510;85;85;85
526;238;238;237
616;310;310;310
186;92;92;92
409;195;195;195
1801;707;705;701
810;147;147;143
436;95;95;94
393;202;202;201
1649;726;726;723
519;282;282;280
246;111;111;111
7895;1877;1877;1870
700;203;203;201
1335;643;643;637
492;143;143;141
213;110;110;110
238;61;61;61
1860;879;879;876
167;54;54;54
2280;1097;1097;1083
52;37;37;37
502;278;278;274
290;112;112;112
64;18;18;18
210;83;83;82
1587;619;619;617
275;112;112;110
175;73;73;72
1143;471;471;465
258;88;88;88
95;63;63;63
582;142;139;139
1006;474;474;471
267;49;49;48
146;53;53;51
251;143;143;141
606;243;243;240
195;118;118;117
185;94;94;93
142;59;59;59
475;235;235;233
470;202;202;197
111;35;35;35
4511;2000;2000;1989
70;28;28;28
172;56;56;56
1314;364;364;362
768;237;237;234
252;129;129;129
201;94;94;94
677;234;234;234
506;273;273;271
441;99;99;98
258;118;118;115
931;171;171;171
92;47;47;46
413;84;84;83
296;143;143;142
1145;624;624;623
719;340;340;334
291;134;134;133
423;221;220;220
718;201;201;201
346;196;196;192
532;187;187;187
44407;23740;23738;23608
145;69;69;68
1016;574;574;569
280;167;167;166
804;482;482;476
144;90;90;90
175;98;98;98
131;77;77;77
125;54;54;54
182;92;92;92
1246;776;776;775
88;53;53;53
453;254;254;254
326;231;231;231
178;132;132;132
772;515;515;510
597;347;347;343
124;66;66;64
387;230;230;229
1286;529;529;526
143;111;111;111
76;39;39;39
121;76;76;75
280;165;165;162
70;39;39;39
95;62;62;61
1408;778;778;776
1053;664;664;658
932;535;535;528
93;56;56;56
128;72;72;72
52;19;19;19
745;466;465;464
458;293;293;292
56;47;47;47
1145;671;671;665
800;479;479;473
212;109;109;108
74;48;48;48
560;334;334;334
879;523;523;522
299;180;180;180
193;118;118;117
158;73;73;73
170;97;97;96
541;338;338;337
155;100;100;100
605;279;279;274
361;205;205;202
769;429;429;428
195;117;117;116
3936;2023;2023;2007
419;251;251;250
485;284;284;282
225;128;128;127
3582;1903;1901;1895
512;252;252;251
732;373;373;367
794;504;504;501
5583;3064;3064;3049
152;62;62;62
375;242;242;242
1427;807;807;805
195;100;100;100
443;292;292;292
134;74;74;74
1033;658;658;652
32849;17051;17050;16949
5073;2729;2729;2717
1229;670;670;668
1026;533;533;523
571;272;271;271
1482;780;780;774
792;374;374;374
1167;637;636;630
1317;715;715;714
19539;9996;9992;9963
747;443;442;434
527;247;247;245
884;476;476;476
690;357;357;350
4650;2581;2580;2564
927;577;577;571
200;107;107;107
2213;1158;1158;1153
2088;1062;1061;1050
1111;536;536;533
786;322;322;319
3308;1715;1715;1706
757;424;424;417
1697;875;875;870
859;498;498;496
428;234;234;230
812;422;422;419
394;201;201;199
9433;5204;5200;5159
2051;1085;1083;1074
1340;756;756;748
1190;659;659;657
1843;988;987;981
1600;790;790;780
14706;7717;7711;7675
561;295;295;290
645;382;382;380
1834;980;979;975
766;417;417;416
222;148;148;148
315;119;118;114
386;185;185;185
587;319;319;318
150;75;75;74
168;42;42;42
309;156;156;156
163;72;72;72
472;232;232;231
39185;20032;20030;19884
4327;2820;2817;2809
1526;814;814;808
1018;669;669;667
448;241;241;239
1432;742;742;739
1482;799;799;793
1460;770;770;763
154;90;90;90
2215;1205;1205;1202
13845;5807;5806;5785
865;440;440;436
528;305;305;300
1155;698;698;694
210;77;77;75
1505;921;921;914
3314;1993;1992;1976
890;440;440;439
442;224;224;220
409;224;224;224
847;496;496;493
1407;811;811;799
3194;1962;1962;1948
984;560;560;557
579;326;326;326
787;438;438;435
1750;1014;1013;1002
231;148;148;148
2648;1386;1386;1375
1598;926;924;919
987;628;628;626
992;568;568;565
3575;1949;1947;1935
1332;767;756;752
1918;1023;1023;1006
263;150;150;150
461;322;322;318
1102;669;667;667
1110;722;722;717
466;276;276;275
1040;600;600;597
652;358;358;356
1438;797;797;789
317;173;173;171
366;197;197;196
201;103;103;103
1022;527;527;527
1754;856;856;848
400;230;230;228
1460;790;790;782
18417;7048;7048;6999
60;35;35;35
361;83;83;83
694;239;239;233
137;43;43;42
602;107;107;107
164;86;86;84
311;107;107;104
50;23;23;22
228;74;74;74
465;253;253;250
118;66;66;65
556;194;194;191
158;63;63;61
186;43;43;43
164;85;85;84
145;63;63;63
441;133;133;133
131;28;28;28
393;78;78;77
329;91;91;90
694;216;216;211
80;25;25;25
513;193;193;189
704;137;137;134
347;112;112;111
574;121;121;121
386;49;49;49
941;255;255;249
5490;1910;1910;1887
1110;248;248;244
152;58;58;57
100;61;61;61
700;134;134;133
160;39;39;37
679;360;360;357
53;30;30;30
741;266;266;261
708;329;329;327
169;93;93;92
111;27;27;26
401;91;91;86
560;152;152;150
313;61;61;61
125;37;37;37
187;62;62;62
171;33;33;31
1776;469;469;465
120;27;27;26
555;158;158;153
160;14;14;14
2434;1019;1018;1012
165;91;91;90
246;49;49;49
725;223;223;222
100;56;56;56
24;18;18;17
291;155;155;155
60;35;35;34
240;108;108;107
391;121;121;120
168;95;95;94
183;48;48;48
54;9;9;9
152;68;68;67
164;30;30;30
224;62;62;62
388;108;108;107
129;69;69;69
244;102;102;101
1258;476;476;469
128;46;46;46
263;47;47;46
182;51;51;46
62;25;25;25
80;38;38;36
19;11;11;11
29;20;20;20
601;170;170;166
103;30;30;30
431;131;131;128
42;27;27;27
41;21;21;21
268;120;120;118
402;171;171;171
1419;142;142;138
407;163;163;161
1044;300;300;299
93;44;44;44
316;120;120;120
108;21;21;21
82;31;31;31
172;60;60;60
132;30;30;29
279;73;73;73
279;76;76;74
79;20;20;20
210;45;45;41
353;195;195;194
389;128;128;107
